Tag 'synth_adsr.c' range is 0x8004F394 - 0x8004FA47
Tag 'osalloc.c' range is 0x800080B8 - 0x800087C3
[!] Function 0x800905C3 'modelInstanceGetJMtxTranslation' has multiple file tags: set(['objhits.c', 'newstars.c'])
[!] Function 0x80091267 'objDistObj2Obj' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x80091317 'objDistSqObj2Obj' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x800913C3 'objDistObj2ObjXZ' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x80091463 'objDistSqObj2ObjXZ' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x800914FF 'objDistObj2Def' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x800915F3 'objDistSqObj2DefXZ' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x8009169F 'objDistSqObj2Def' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x80091A87 'objDistFn_80091a84' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x80091B6F 'objGetAttachPointWorldPos' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x80091DB7 'objJointFn_80091db4' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x80091EC7 'objFootFn_80091ec4' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x800920B7 'objDistFn_800920b4' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x8009225B 'objLockFn_80092258' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x800925E7 'objAddChild' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x800926DB 'objRemoveChild' has multiple file tags: set(['objlib.c', 'newstars.c'])
[!] Function 0x80094B13 'objRenderCurrentModel' has multiple file tags: set(['objprint.c', 'newstars.c'])
[!] Function 0x80095047 'objPrintModelFn_80095044' has multiple file tags: set(['objprint.c', 'newstars.c'])
[!] Function 0x80095CD7 'objPrintFn_80095cd4' has multiple file tags: set(['objprint.c', 'newstars.c'])
[!] Function 0x80096B33 'objprintDrawGCModel' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x80096C77 'objprintDrawGCChildModel' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x800972DB 'modelExecRenderStream' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x800978C7 'renderOpTexture' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x80097CD7 'shaderTevColorFn_80097cd4' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x80098027 'renderOpCallDlist' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x8009846F 'objPrintLightFn_8009846c' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x8009874B 'FUN_80098748' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x80098817 'shaderTexFrameFn_80098814' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x80098A03 'FUN_80098a00' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x80099977 'loadModelsBin' has multiple file tags: set(['newstars.c', 'models_dolphin.c'])
[!] Function 0x80099CEF 'piRomLoadSection' has multiple file tags: set(['pi_dolphin.c', 'newstars.c'])
[!] Function 0x8009D143 'piRomFreeLevel' has multiple file tags: set(['pi_dolphin.c', 'newstars.c'])
[!] Function 0x8009FC47 'rcpQueueAddFn_8009fc44' has multiple file tags: set(['rcp_dolphin.c', 'newstars.c'])
[!] Function 0x8009FCFF 'rcpQueueRemoveFn_8009fcfc' has multiple file tags: set(['rcp_dolphin.c', 'newstars.c'])
[!] Function 0x8009FDB7 'rcpQueueFn_8009fdb4' has multiple file tags: set(['rcp_dolphin.c', 'newstars.c'])
[!] Function 0x800A138F 'gxAddTevStage_800a138c' has multiple file tags: set(['newstars.c', 'shader.c'])
[!] Function 0x800A1507 'shaderTevStageColorFn_800a1504' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x800A1653 'gxAddTevStageWithColor' has multiple file tags: set(['newstars.c', 'shader.c'])
[!] Function 0x800A17C7 'gxAddTevStage' has multiple file tags: set(['newstars.c', 'shader.c'])
[!] Function 0x800A190F 'gxAddTevStageTexGen_800a190c' has multiple file tags: set(['newstars.c', 'shader.c'])
[!] Function 0x800A1B8F 'gxAddTevStageTexGenColor' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x800A1E2B 'shaderFn_800a1e28' has multiple file tags: set(['newstars.c', 'shader.c'])
[!] Function 0x800A216B 'shaderFn_800a2168' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x800A2347 'shaderFn_800a2344' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x800A2557 'shaderFn_800a2554' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x800A2637 'shaderFn_800a2634' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x800A28CB 'shaderFn_800a28c8' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x800A31F3 'shaderGetLayer' has multiple file tags: set(['newstars.c', 'shader.c'])
[!] Function 0x800A32DF 'lightMapFn_800a32dc' has multiple file tags: set(['newstars.c', 'lightmap.c'])
[!] Function 0x800A339F 'shaderInit' has multiple file tags: set(['newstars.c', 'lightmap.c'])
[!] Function 0x800A3547 'shaderFree' has multiple file tags: set(['newstars.c', 'lightmap.c'])
[!] Function 0x800A427F 'FUN_800a427c' has multiple file tags: set(['newstars.c', 'lightmap.c'])
[!] Function 0x800A42E7 'FUN_800a42e4' has multiple file tags: set(['newstars.c', 'lightmap.c'])
[!] Function 0x800A434F 'FUN_800a434c' has multiple file tags: set(['newstars.c', 'lightmap.c'])
[!] Function 0x800A446B 'FUN_800a4468' has multiple file tags: set(['newstars.c', 'lightmap.c'])
[!] Function 0x800A464B 'FUN_800a4648' has multiple file tags: set(['newstars.c', 'lightmap.c'])
[!] Function 0x800A47FF 'gxTextureFn_800a47fc' has multiple file tags: set(['newstars.c', 'lightmap.c'])
[!] Function 0x800A48EF 'FUN_800a48ec' has multiple file tags: set(['objprint_dolphin.c', 'newstars.c'])
[!] Function 0x800A6773 'GXEnd5' has multiple file tags: set(['GXGeometry.802f2a84.h', 'newstars.c'])
[!] Function 0x800AAC63 'worldMapListFn_800aac60' has multiple file tags: set(['newstars.c', 'objects.c'])
[!] Function 0x800ADEA7 'trackLoadBlockEnd' has multiple file tags: set(['newstars.c', 'track_dolphin.c'])
[!] Function 0x800B04DF 'trackBlockLoad' has multiple file tags: set(['newstars.c', 'track_dolphin.c'])
[!] Function 0x800B061F 'trackBlockLoadFromFile' has multiple file tags: set(['newstars.c', 'track_dolphin.c'])
[!] Function 0x800B076B 'trackBlockLoadTextures' has multiple file tags: set(['newstars.c', 'track_dolphin.c'])
[!] Function 0x800B086F 'trackBlockGetLineHits' has multiple file tags: set(['newstars.c', 'track_dolphin.c'])
[!] Function 0x800B0AEF 'trackBlockSetPointers' has multiple file tags: set(['newstars.c', 'track_dolphin.c'])
[!] Function 0x800B0E9B 'trackBlockInitShaders' has multiple file tags: set(['newstars.c', 'track_dolphin.c'])
[!] Function 0x800B0F73 'getShader' has multiple file tags: set(['newstars.c', 'track_dolphin.c'])
[!] Function 0x800B0FF7 'mapBlockGetDisplayList' has multiple file tags: set(['newstars.c', 'track_dolphin.c'])
[!] Function 0x800B107B 'mapBlockGetVtxPos' has multiple file tags: set(['newstars.c', 'track_dolphin.c'])
[!] Function 0x800B10FF 'mapBlockGetGroup' has multiple file tags: set(['newstars.c', 'track_dolphin.c'])
[!] Function 0x800B11EB 'mapBlockGetNumPositions' has multiple file tags: set(['newstars.c', 'track_dolphin.c'])
[!] Function 0x800B3433 'GXEnd6' has multiple file tags: set(['newstars.c', 'GXGeometry.802f34ec.h'])
[!] Function 0x800BACDB 'trackIntersect' has multiple file tags: set(['intersect.c', 'newstars.c'])
[!] Function 0x800BB28B 'intersectModLineBuild' has multiple file tags: set(['intersect.c', 'newstars.c'])
[!] Function 0x800BBDA3 'intersectFn_800bbda0' has multiple file tags: set(['intersect.c', 'newstars.c'])
[!] Function 0x800BCD53 'intersectFn_800bcd50' has multiple file tags: set(['intersect.c', 'newstars.c'])
[!] Function 0x800BDE67 'makeTexFn_800bde64' has multiple file tags: set(['newstars.c', 'maketex.c'])
[!] Function 0x800C6A5F 'GXEnd7' has multiple file tags: set(['GXGeometry.802f3c6c.h', 'newstars.c'])
[!] Function 0x800C8513 'timerTickDown' has multiple file tags: set(['newstars.c', 'timer.c'])
[!] Function 0x800C85BB 'timerSet' has multiple file tags: set(['newstars.c', 'timer.c'])
[!] Function 0x800C865F 'timerReset' has multiple file tags: set(['newstars.c', 'timer.c'])
[!] Function 0x800C86AF 'timerGetTime' has multiple file tags: set(['newstars.c', 'timer.c'])
[!] Function 0x800C86FF 'timerRand' has multiple file tags: set(['newstars.c', 'timer.c'])
[!] Function 0x800D8183 'initialise' has multiple file tags: set(['dll_08.c', 'newstars.c'])
[!] Function 0x800D8187 'dll_newclouds_release' has multiple file tags: set(['dll_08.c', 'newstars.c'])
[!] Function 0x800D822F 'func03' has multiple file tags: set(['dll_08.c', 'newstars.c'])
[!] Function 0x800D82A3 'func04' has multiple file tags: set(['dll_08.c', 'newstars.c'])
[!] Function 0x800D82B7 'func05' has multiple file tags: set(['dll_08.c', 'newstars.c'])
[!] Function 0x800D82FB 'func08' has multiple file tags: set(['dll_08.c', 'newstars.c'])
[!] Function 0x800D8303 'func09' has multiple file tags: set(['dll_08.c', 'newstars.c'])
Tag 'timer.c' range is 0x800C8510 - 0x800C875F
Tag 'carddelete.c' range is 0x8003F9CC - 0x80040C3B
[!] Function 0x8003F9CC 'ret0_8003F9CC' has multiple file tags: set(['CARDDelete.c', 'carddelete.c'])
[!] Function 0x8003F9D7 'CreateCallbackFat' has multiple file tags: set(['carddelete.c', 'CARDCreate.c'])
[!] Function 0x8003FB57 'CARDCreateAsync' has multiple file tags: set(['carddelete.c', 'CARDCreate.c'])
[!] Function 0x8003FE77 '__CARDSeek' has multiple file tags: set(['CARDRead.c', 'carddelete.c'])
[!] Function 0x8004014B 'cardReadCb_80040148' has multiple file tags: set(['CARDRead.c', 'carddelete.c'])
[!] Function 0x8004031B 'cardReadFn_80040318' has multiple file tags: set(['CARDRead.c', 'carddelete.c'])
[!] Function 0x80040563 'WriteCallback' has multiple file tags: set(['CARDWrite.c', 'carddelete.c'])
[!] Function 0x800406FF 'cardWriteCb_800406fc' has multiple file tags: set(['CARDWrite.c', 'carddelete.c'])
[!] Function 0x800407EF 'cardWriteFn_800407ec' has multiple file tags: set(['CARDWrite.c', 'carddelete.c'])
[!] Function 0x80040AC7 'cardDeleteFn_80040ac4' has multiple file tags: set(['CARDDelete.c', 'carddelete.c'])
Tag 'chorus_fx.c' range is 0x8005A41C - 0x8005A41C
Tag 'cardblock.c' range is 0x8003D3E8 - 0x8003D95F
[!] Function 0x8003D3E8 'cardBlockFn_8003d3e8' has multiple file tags: set(['cardblock.c', 'CARDBlock.c'])
[!] Function 0x8003D43F 'cardBlockFn_8003d43c' has multiple file tags: set(['cardblock.c', 'CARDBlock.c'])
[!] Function 0x8003D623 'cardBlockFn_8003d620' has multiple file tags: set(['cardblock.c', 'CARDBlock.c'])
[!] Function 0x8003D7A7 'cardBlockFn_8003d7a4' has multiple file tags: set(['cardblock.c', 'CARDBlock.c'])
[!] Function 0x8003D89B 'cardBlockFn_8003d898' has multiple file tags: set(['cardblock.c', 'CARDBlock.c'])
Tag 'hw_dolphin.c' range is 0x80058E64 - 0x8005935F
[!] Function 0x80058F7B 'salInitAi' has multiple file tags: set(['hw_dolphin.c', 'snd_init.c'])
[!] Function 0x80059057 'salStartAi' has multiple file tags: set(['hw_dolphin.c', 'snd_init.c'])
[!] Function 0x800590B7 'salInitDsp' has multiple file tags: set(['hw_dolphin.c', 'snd_init.c'])
[!] Function 0x80059287 'hwInitIrq' has multiple file tags: set(['hw_dolphin.c', 'snd_init.c'])
Tag 'dvdfs.c' range is 0x80010F94 - 0x80060A63
[!] Function 0x80011E43 'dvdRadFst' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x80011EC7 'dvdCb_80011ec4' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x80011FF3 'FUN_80011ff0' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x8001201B 'CategorizeError' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x800120AF 'dvdCb_800120ac' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x800124C7 'FUN_800124c4' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x800124EF 'dvdCb_800124ec' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x8001262F 'dvdFn_8001262c' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x8001273B 'FUN_80012738' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x8001276F 'FUN_8001276c' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x800127A7 'dvdCb_800127a4' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x8001284B 'dvdCb_80012848' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x800128EB 'dvdCb_800128e8' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x80012AA7 'dvdCb_80012aa4' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x80012BA7 'dvdCb_80012ba4' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x80013023 'dvdCb_80013020' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x80013533 '_dvdReadFn_80013530' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x80013773 'DVDReadAbsAsyncForBS' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x80013893 'DVDReadDiskID' has multiple file tags: set(['dvdfs.c', 'dvd.c'])
[!] Function 0x80013FFB 'PopWaitingQueuePrio' has multiple file tags: set(['dvdfs.c', 'dvdqueue.c'])
[!] Function 0x80014533 'FUN_80014530' has multiple file tags: set(['dvdfs.c', 'vi.c'])
[!] Function 0x8001460B 'interruptHandler18' has multiple file tags: set(['dvdfs.c', 'vi.c'])
[!] Function 0x80014D8B '_osGetDisplayOffsets' has multiple file tags: set(['dvdfs.c', 'vi.c'])
[!] Function 0x8001517F 'FUN_8001517c' has multiple file tags: set(['dvdfs.c', 'vi.c'])
[!] Function 0x80015237 'FUN_80015234' has multiple file tags: set(['dvdfs.c', 'vi.c'])
[!] Function 0x800152E7 'FUN_800152e4' has multiple file tags: set(['dvdfs.c', 'vi.c'])
[!] Function 0x800153D3 'FUN_800153d0' has multiple file tags: set(['dvdfs.c', 'vi.c'])
[!] Function 0x800154AB 'FUN_800154a8' has multiple file tags: set(['dvdfs.c', 'vi.c'])
[!] Function 0x8001553F 'setFbbRegs' has multiple file tags: set(['dvdfs.c', 'vi.c'])
[!] Function 0x800157DB 'FUN_800157d8' has multiple file tags: set(['dvdfs.c', 'vi.c'])
[!] Function 0x80015AAF 'VIConfigure' has multiple file tags: set(['dvdfs.c', 'vi.c'])
[!] Function 0x80015F93 'VISetNextFrameBuffer' has multiple file tags: set(['dvdfs.c', 'vi.c'])
[!] Function 0x800161CF 'VIGetTvFormat' has multiple file tags: set(['dvdfs.c', 'vi.c'])
[!] Function 0x80016CE7 'FUN_80016ce4' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x80016D9F 'FUN_80016d9c' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x80016E8F 'siFn_80016e8c' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x80016F27 'padFn_80016f24' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x80016FE7 'padResetFn_80016fe4' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x8001714B 'UpdateOrigin' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x8001729F 'padResetFn_8001729c' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x8001733B 'padFn_80017338' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x800173B7 'padResetFn_800173b4' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x8001751F 'padResetFn_8001751c' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x800178D7 'PADReset' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x800179A7 'PADReset2' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x80017EF3 'PADSetSamplingRate' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x80017FB7 'PADControlMotor' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x80018083 'PADSetSpec' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x8001812B 'padGetTriggerMode' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x80018133 'padCb_breadboard' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x800182B3 'padCb_proto1' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x80018433 'FUN_80018430' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x8001848F 'FUN_8001848c' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x800184AB 'padCb_final' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x80018793 'FUN_80018790' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x800187E7 'resetFn_800187e4' has multiple file tags: set(['dvdfs.c', 'Pad.c'])
[!] Function 0x8001885F 'FUN_8001885c' has multiple file tags: set(['dvdfs.c', 'snd_init.c'])
[!] Function 0x800188A7 'AIInitDMA' has multiple file tags: set(['dvdfs.c', 'ai.c'])
[!] Function 0x80018957 'AIStartDMA' has multiple file tags: set(['dvdfs.c', 'snd_init.c'])
[!] Function 0x8001896F 'set_ai_CR_bit20' has multiple file tags: set(['dvdfs.c', 'ai.c'])
[!] Function 0x8001898B 'set_ai_IT' has multiple file tags: set(['dvdfs.c', 'ai.c'])
[!] Function 0x80018997 'AISetStreamPlayState' has multiple file tags: set(['dvdfs.c', 'ai.c'])
[!] Function 0x80018A9F 'AISetDSPSampleRate' has multiple file tags: set(['dvdfs.c', 'ai.c'])
[!] Function 0x80018C43 '__AI_set_stream_sample_rate' has multiple file tags: set(['dvdfs.c', 'ai.c'])
[!] Function 0x80018D63 'AISetStreamVolRight' has multiple file tags: set(['dvdfs.c', 'ai.c'])
[!] Function 0x80018DDB 'AISetStreamVolLeft' has multiple file tags: set(['dvdfs.c', 'ai.c'])
[!] Function 0x80018E53 'AIInit' has multiple file tags: set(['dvdfs.c', 'ai.c'])
[!] Function 0x80019493 'ARStartDMA' has multiple file tags: set(['dvdfs.c', 'ar.c'])
[!] Function 0x80019603 'ARInit' has multiple file tags: set(['dvdfs.c', 'ar.c'])
[!] Function 0x8001976F 'ret0x4000_8001976C' has multiple file tags: set(['synthdata.c', 'dvdfs.c'])
[!] Function 0x8001980F 'ARStartDMA' has multiple file tags: set(['dvdfs.c', 'ar.c'])
[!] Function 0x800198FF 'ARStartDMA' has multiple file tags: set(['dvdfs.c', 'ar.c'])
[!] Function 0x800199EF '__ARChecksize' has multiple file tags: set(['dvdfs.c', 'ar.c'])
[!] Function 0x8001A22B 'arqFn_8001a228' has multiple file tags: set(['dvdfs.c', 'arq.c'])
[!] Function 0x8001A3E3 'dspGetCpuMailHi' has multiple file tags: set(['dvdfs.c', 'dsp_task.c'])
[!] Function 0x8001A3F7 'FUN_8001a3f4' has multiple file tags: set(['dvdfs.c', 'dsp_task.c'])
[!] Function 0x8001A4EF 'DSPAddTask' has multiple file tags: set(['dsp.c', 'dvdfs.c'])
[!] Function 0x8001A5CB '__DSPHandler' has multiple file tags: set(['dvdfs.c', 'dsp_task.c'])
[!] Function 0x8001AAD7 '__DSP_exec_task' has multiple file tags: set(['dvdfs.c', 'dsp_task.c'])
[!] Function 0x8001AC97 '__DSP_boot_task' has multiple file tags: set(['dvdfs.c', 'dsp_task.c'])
[!] Function 0x8001AF13 '__DSP_remove_task' has multiple file tags: set(['dvdfs.c', 'dsp_task.c'])
[!] Function 0x8001AFFF 'EnableWriteGatherPipe' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8001B147 'GXInit' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8001C2EF 'FUN_8001c2ec' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8001C337 'GXOverflowHandler' has multiple file tags: set(['dvdfs.c', 'GXFifo.c'])
[!] Function 0x8001C3EF 'GXUnderflowHandler' has multiple file tags: set(['dvdfs.c', 'GXFifo.c'])
[!] Function 0x8001C5BB 'GXInitFifoBase' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8001C6E7 'GXInitFifoPtrs' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8001C82F 'GXInitFifoLimits' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8001C90F '_gxFifoSubmitDlist' has multiple file tags: set(['dvdfs.c', 'GXFifo.c'])
[!] Function 0x8001CA8F 'GXSetGPFifo' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8001CC03 'GXSaveCPUFifo' has multiple file tags: set(['dvdfs.c', 'GXFifo.c'])
[!] Function 0x8001CD4B 'GXGetFifoPtrs' has multiple file tags: set(['dvdfs.c', 'GXFifo.c'])
[!] Function 0x8001CEAF 'GXEnableBreakPt' has multiple file tags: set(['dvdfs.c', 'GXFifo.c'])
[!] Function 0x8001CFF7 'FUN_8001cff4' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8001D08F 'gxFifoFn_8001d08c' has multiple file tags: set(['dvdfs.c', 'GXFifo.c'])
[!] Function 0x8001D12F 'gxFifoFn_8001d12c' has multiple file tags: set(['dvdfs.c', 'GXFifo.c'])
[!] Function 0x8001D1E3 'gxFifoFn_8001d1e0' has multiple file tags: set(['dvdfs.c', 'GXFifo.c'])
[!] Function 0x8001D497 'GXSetVtxDesc' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001D5CF '_GXSetVtxDesc' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001DB23 'GXSetVtxDescv' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001DE63 'GXGetVtxDesc' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001E097 'GXGetVtxDescv' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001E143 'GXClearVtxDesc' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001E1DF 'GXSetVtxAttrFmt' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001E31F '_GXSetVtxAttrFmt' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001EA17 'GXSetVtxAttrFmtv' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001EC8F 'GXGetVtxAttrFmt' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001EF6F 'GXGetVtxAttrFmtv' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001F03B 'GXSetArray' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001F15F 'GXInvalidateVtxCache' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001F1AF 'GXSetTexCoordGen' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001F83F 'GXSetNumTexGens' has multiple file tags: set(['dvdfs.c', 'GXAttr.c'])
[!] Function 0x8001F933 'GXFlush' has multiple file tags: set(['GXMisc.c', 'dvdfs.c'])
[!] Function 0x8001F9B7 'GXSetDrawSync' has multiple file tags: set(['GXMisc.c', 'dvdfs.c'])
[!] Function 0x8001FAC7 'GXPixModeSync' has multiple file tags: set(['GXMisc.c', 'dvdfs.c'])
[!] Function 0x8001FB53 'GXTexModeSync' has multiple file tags: set(['GXMisc.c', 'dvdfs.c'])
[!] Function 0x8001FBD3 'GXPokeAlphaMode' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8001FC3B 'GXPokeAlphaRead' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8001FCC3 'GXPokeAlphaUpdate' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8001FD4B 'GXPokeBlendUpdate' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8001FF0B 'GXPokeColorUpdate' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8001FF93 'GXPokeDstAlpha' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x80020043 'GXPokeDither' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x800200CB 'GXPokeZMode' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x800201A7 'gxSetPixel' has multiple file tags: set(['GXMisc.c', 'dvdfs.c'])
[!] Function 0x80020247 'gxGetPixel' has multiple file tags: set(['GXMisc.c', 'dvdfs.c'])
[!] Function 0x80020443 'FUN_80020440' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8002055B 'GXBegin' has multiple file tags: set(['GXGeometry.c', 'dvdfs.c'])
[!] Function 0x800206A3 'GXSetLineWidth' has multiple file tags: set(['GXGeometry.c', 'dvdfs.c'])
[!] Function 0x800207AF 'GXSetPointSize' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x800208BB 'GXEnableTexOffsets' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x80020A1F 'GXSetCullMode' has multiple file tags: set(['GXGeometry.c', 'dvdfs.c'])
[!] Function 0x80020AE3 'GXSetCoPlanar' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x80020C1B 'GXSetDispCopySrc' has multiple file tags: set(['dvdfs.c', 'GXFrameBuf.c'])
[!] Function 0x80020DBB 'GXSetTexCopySrc' has multiple file tags: set(['dvdfs.c', 'GXFrameBuf.c'])
[!] Function 0x80020F5B 'GXSetDispCopyDst' has multiple file tags: set(['dvdfs.c', 'GXFrameBuf.c'])
[!] Function 0x80021027 'GXSetTexCopyDst' has multiple file tags: set(['dvdfs.c', 'GXFrameBuf.c'])
[!] Function 0x8002126F 'GXSetDispCopyFrame2Field' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x8002130B 'GXSetCopyClamp' has multiple file tags: set(['dvdfs.c', 'GXInit.c'])
[!] Function 0x80021463 'GXSetDispCopyYScale' has multiple file tags: set(['dvdfs.c', 'GXFrameBuf.c'])
[!] Function 0x800215F3 'GXSetCopyClear' has multiple file tags: set(['dvdfs.c', 'GXFrameBuf.c'])
